stage,stage_name,tracking_mode,pid_tid_cache,threads,size,duration,baseline_ops,with_hook_ops,overhead_pct,segment,count,total_cycles,avg_cycles,total_ns,avg_ns,profile_log,consumer_log
4,tracking,sharded,1,4,32,5,13638505.00,327704.60,97.5972,tracking_insert,1638534,2449053278,1494.66,1020470145.20,622.79,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_sharded_cache1_t4_s32_d5.profile.csv,
4,tracking,sharded,1,4,32,5,13638505.00,327704.60,97.5972,tracking_lookup,1638528,1205186746,735.53,502176536.84,306.48,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_sharded_cache1_t4_s32_d5.profile.csv,
4,tracking,sharded,1,4,32,5,13638505.00,327704.60,97.5972,tracking_erase,1638528,1574835402,961.13,656201531.33,400.48,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_sharded_cache1_t4_s32_d5.profile.csv,
5,record_write,sharded,1,4,32,5,13638505.00,225351.60,98.3477,hook_entry,4507085,279167482,61.94,116324497.59,25.81,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache1_t4_s32_d5.consumer.log
5,record_write,sharded,1,4,32,5,13638505.00,225351.60,98.3477,guard,4507085,305521068,67.79,127305603.38,28.25,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache1_t4_s32_d5.consumer.log
5,record_write,sharded,1,4,32,5,13638505.00,225351.60,98.3477,record_alloc_total,1126769,22166946812,19673.02,9236602102.16,8197.42,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache1_t4_s32_d5.consumer.log
5,record_write,sharded,1,4,32,5,13638505.00,225351.60,98.3477,record_free_total,1126771,24270370976,21539.75,10113064351.10,8975.26,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache1_t4_s32_d5.consumer.log
5,record_write,sharded,1,4,32,5,13638505.00,225351.60,98.3477,writer_mutex_wait,4507064,16388707860,3636.23,6828904979.80,1515.16,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache1_t4_s32_d5.consumer.log
5,record_write,sharded,1,4,32,5,13638505.00,225351.60,98.3477,writer_mutex_hold,4507064,3969321492,880.69,1653950972.50,366.97,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache1_t4_s32_d5.consumer.log
5,record_write,sharded,1,4,32,5,13638505.00,225351.60,98.3477,tracking_shard_mutex_wait,2253532,8217721848,3646.60,3424189516.94,1519.48,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache1_t4_s32_d5.consumer.log
5,record_write,sharded,1,4,32,5,13638505.00,225351.60,98.3477,tracking_shard_mutex_hold,2253532,3804178654,1688.10,1585138668.42,703.40,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache1_t4_s32_d5.consumer.log
5,record_write,sharded,1,4,32,5,13638505.00,225351.60,98.3477,sample_filter,1126769,88498288,78.54,36875780.86,32.73,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache1_t4_s32_d5.consumer.log
5,record_write,sharded,1,4,32,5,13638505.00,225351.60,98.3477,tracking_insert,1126769,1572374258,1395.47,655182488.59,581.47,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache1_t4_s32_d5.consumer.log
5,record_write,sharded,1,4,32,5,13638505.00,225351.60,98.3477,tracking_lookup,1126763,753217508,668.48,313853345.56,278.54,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache1_t4_s32_d5.consumer.log
5,record_write,sharded,1,4,32,5,13638505.00,225351.60,98.3477,tracking_erase,1126763,940397422,834.60,391848136.71,347.76,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache1_t4_s32_d5.consumer.log
5,record_write,sharded,1,4,32,5,13638505.00,225351.60,98.3477,record_fill,2253532,111321548,49.40,46385857.87,20.58,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache1_t4_s32_d5.consumer.log
5,record_write,sharded,1,4,32,5,13638505.00,225351.60,98.3477,metadata_clock,2255787,218966746,97.07,91239841.17,40.45,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache1_t4_s32_d5.consumer.log
5,record_write,sharded,1,4,32,5,13638505.00,225351.60,98.3477,metadata_pid,2,13242,6621.00,5517.72,2758.86,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache1_t4_s32_d5.consumer.log
5,record_write,sharded,1,4,32,5,13638505.00,225351.60,98.3477,metadata_tid,5,21292,4258.40,8872.03,1774.41,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache1_t4_s32_d5.consumer.log
5,record_write,sharded,1,4,32,5,13638505.00,225351.60,98.3477,thread_name,2255,4899500,2172.73,2041541.06,905.34,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache1_t4_s32_d5.consumer.log
5,record_write,sharded,1,4,32,5,13638505.00,225351.60,98.3477,ring_index_check,2255787,699023984,309.88,291271795.56,129.12,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache1_t4_s32_d5.consumer.log
5,record_write,sharded,1,4,32,5,13638505.00,225351.60,98.3477,shm_record_copy,2255787,178705172,79.22,74463505.57,33.01,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache1_t4_s32_d5.consumer.log
5,record_write,sharded,1,4,32,5,13638505.00,225351.60,98.3477,atomic_index_update,2255787,610078958,270.45,254209866.33,112.69,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache1_t4_s32_d5.consumer.log
5,record_write,sharded,1,4,32,5,13638505.00,225351.60,98.3477,connection,1126769,99684556,88.47,41536914.73,36.86,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_sharded_cache1_t4_s32_d5.consumer.log
6,notify,sharded,1,4,32,5,13638505.00,212440.00,98.4424,hook_entry,4248853,262615436,61.81,109426193.20,25.75,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.consumer.log
6,notify,sharded,1,4,32,5,13638505.00,212440.00,98.4424,guard,4248853,287746124,67.72,119897609.36,28.22,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.consumer.log
6,notify,sharded,1,4,32,5,13638505.00,212440.00,98.4424,record_alloc_total,1062211,21812777500,20535.26,9088914350.53,8556.60,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.consumer.log
6,notify,sharded,1,4,32,5,13638505.00,212440.00,98.4424,record_free_total,1062213,24745762924,23296.42,10311026175.13,9707.12,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.consumer.log
6,notify,sharded,1,4,32,5,13638505.00,212440.00,98.4424,writer_mutex_wait,4248832,18652161424,4389.95,7771953738.36,1829.20,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.consumer.log
6,notify,sharded,1,4,32,5,13638505.00,212440.00,98.4424,writer_mutex_hold,4248832,4187566542,985.58,1744868742.07,410.67,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.consumer.log
6,notify,sharded,1,4,32,5,13638505.00,212440.00,98.4424,tracking_shard_mutex_wait,2124416,7119189434,3351.13,2966412828.94,1396.34,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.consumer.log
6,notify,sharded,1,4,32,5,13638505.00,212440.00,98.4424,tracking_shard_mutex_hold,2124416,3566435334,1678.78,1486056752.17,699.51,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.consumer.log
6,notify,sharded,1,4,32,5,13638505.00,212440.00,98.4424,sample_filter,1062211,79113716,74.48,32964980.67,31.03,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.consumer.log
6,notify,sharded,1,4,32,5,13638505.00,212440.00,98.4424,tracking_insert,1062211,1518299294,1429.38,632642598.66,595.59,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.consumer.log
6,notify,sharded,1,4,32,5,13638505.00,212440.00,98.4424,tracking_lookup,1062205,691387192,650.90,288086144.52,271.22,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.consumer.log
6,notify,sharded,1,4,32,5,13638505.00,212440.00,98.4424,tracking_erase,1062205,857783264,807.55,357419802.12,336.49,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.consumer.log
6,notify,sharded,1,4,32,5,13638505.00,212440.00,98.4424,record_fill,2124416,105801682,49.80,44085281.02,20.75,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.consumer.log
6,notify,sharded,1,4,32,5,13638505.00,212440.00,98.4424,metadata_clock,2126541,208553992,98.07,86899954.43,40.86,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.consumer.log
6,notify,sharded,1,4,32,5,13638505.00,212440.00,98.4424,metadata_pid,2,13832,6916.00,5763.50,2881.75,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.consumer.log
6,notify,sharded,1,4,32,5,13638505.00,212440.00,98.4424,metadata_tid,5,20760,4152.00,8650.24,1730.05,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.consumer.log
6,notify,sharded,1,4,32,5,13638505.00,212440.00,98.4424,thread_name,2125,4552202,2142.21,1896804.48,892.61,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.consumer.log
6,notify,sharded,1,4,32,5,13638505.00,212440.00,98.4424,ring_index_check,2126541,651764826,306.49,271576358.41,127.71,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.consumer.log
6,notify,sharded,1,4,32,5,13638505.00,212440.00,98.4424,shm_record_copy,2126541,164790420,77.49,68664617.02,32.29,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.consumer.log
6,notify,sharded,1,4,32,5,13638505.00,212440.00,98.4424,atomic_index_update,2126541,521292764,245.14,217211461.66,102.14,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.consumer.log
6,notify,sharded,1,4,32,5,13638505.00,212440.00,98.4424,notify,106327,476593524,4482.34,198586251.55,1867.69,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.consumer.log
6,notify,sharded,1,4,32,5,13638505.00,212440.00,98.4424,connection,1062211,103337678,97.29,43058583.65,40.54,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage6_notify_sharded_cache1_t4_s32_d5.consumer.log
4,tracking,thread_local_fallback,0,4,32,5,13638505.00,1099461.40,91.9385,hook_entry,21989305,1329510706,60.46,553989223.37,25.19,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_thread_local_fallback_cache0_t4_s32_d5.profile.csv,
4,tracking,thread_local_fallback,0,4,32,5,13638505.00,1099461.40,91.9385,guard,21989305,1429923164,65.03,595829743.63,27.10,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_thread_local_fallback_cache0_t4_s32_d5.profile.csv,
4,tracking,thread_local_fallback,0,4,32,5,13638505.00,1099461.40,91.9385,record_alloc_total,5497318,34355778718,6249.55,14315590754.16,2604.10,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_thread_local_fallback_cache0_t4_s32_d5.profile.csv,
4,tracking,thread_local_fallback,0,4,32,5,13638505.00,1099461.40,91.9385,record_free_total,5497320,6650921196,1209.85,2771349377.98,504.13,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_thread_local_fallback_cache0_t4_s32_d5.profile.csv,
4,tracking,thread_local_fallback,0,4,32,5,13638505.00,1099461.40,91.9385,tracking_shard_mutex_wait,5497322,14375253952,2614.96,5989974910.86,1089.62,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_thread_local_fallback_cache0_t4_s32_d5.profile.csv,
4,tracking,thread_local_fallback,0,4,32,5,13638505.00,1099461.40,91.9385,tracking_shard_mutex_hold,5497322,3427847900,623.55,1428338100.17,259.82,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_thread_local_fallback_cache0_t4_s32_d5.profile.csv,
4,tracking,thread_local_fallback,0,4,32,5,13638505.00,1099461.40,91.9385,sample_filter,5497318,413022518,75.13,172100926.27,31.31,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_thread_local_fallback_cache0_t4_s32_d5.profile.csv,
4,tracking,thread_local_fallback,0,4,32,5,13638505.00,1099461.40,91.9385,tracking_insert,10994636,6383691670,580.62,2659998429.92,241.94,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_thread_local_fallback_cache0_t4_s32_d5.profile.csv,
4,tracking,thread_local_fallback,0,4,32,5,13638505.00,1099461.40,91.9385,tracking_lookup,5497316,1334908108,242.83,556238248.17,101.18,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_thread_local_fallback_cache0_t4_s32_d5.profile.csv,
4,tracking,thread_local_fallback,0,4,32,5,13638505.00,1099461.40,91.9385,tracking_erase,5497312,3300163578,600.32,1375133761.11,250.15,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage4_tracking_thread_local_fallback_cache0_t4_s32_d5.profile.csv,
5,record_write,thread_local_fallback,0,4,32,5,13638505.00,61027.00,99.5525,hook_entry,1220620,166130290,136.10,69224102.67,56.71,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t4_s32_d5.consumer.log
5,record_write,thread_local_fallback,0,4,32,5,13638505.00,61027.00,99.5525,guard,1220620,178632542,146.35,74433611.27,60.98,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t4_s32_d5.consumer.log
5,record_write,thread_local_fallback,0,4,32,5,13638505.00,61027.00,99.5525,record_alloc_total,305146,20101068562,65873.61,8375826189.28,27448.59,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t4_s32_d5.consumer.log
5,record_write,thread_local_fallback,0,4,32,5,13638505.00,61027.00,99.5525,record_free_total,305148,27032175000,88587.10,11263918563.33,36912.97,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t4_s32_d5.consumer.log
5,record_write,thread_local_fallback,0,4,32,5,13638505.00,61027.00,99.5525,writer_mutex_wait,1220572,32361287228,26513.21,13484482988.91,11047.68,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t4_s32_d5.consumer.log
5,record_write,thread_local_fallback,0,4,32,5,13638505.00,61027.00,99.5525,writer_mutex_hold,1220572,6150356782,5038.91,2562765220.63,2099.64,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t4_s32_d5.consumer.log
5,record_write,thread_local_fallback,0,4,32,5,13638505.00,61027.00,99.5525,tracking_shard_mutex_wait,305150,137756784,451.44,57401270.76,188.11,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t4_s32_d5.consumer.log
5,record_write,thread_local_fallback,0,4,32,5,13638505.00,61027.00,99.5525,tracking_shard_mutex_hold,305150,282868664,926.98,117867304.26,386.26,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t4_s32_d5.profile.csv,/mnt/hdd/users/cychi/research/native_hook_planB_v1/linux_native_hook_v1/results/logs/hotpath_profile_stage5_record_write_thread_local_fallback_cache0_t4_s32_d5.consumer.log
